,Gender,Pedestrian_grp,Cross_Compliance,TOD,Crossing_time,Location,Cross_Speed,Age_grp
3191,Female,Single,Yes,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,18-39
3192,Female,Group,No,16:30-17:30,21,Lal bahadur shastri chawk,1-1.2,18-39
3193,Female,Group,No,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,18-39
3194,Female,Group,No,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
3195,Male,Single,Yes,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,<18
3196,Female,Single,Yes,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,<18
3197,Male,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,<18
3198,Male,Single,No,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,<18
3199,Male,Single,Yes,16:30-17:30,14,Lal bahadur shastri chawk,>1.4,18-39
3200,Female,Single,No,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,18-39
3201,Male,Single,Yes,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,18-39
3202,Female,Single,Yes,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,18-39
3203,Male,Single,Yes,16:30-17:30,23,Lal bahadur shastri chawk,1-1.2,18-39
3204,Male,Single,Yes,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,40-59
3205,Female,Single,Yes,16:30-17:30,23,Lal bahadur shastri chawk,1-1.2,40-59
3206,Male,Single,Yes,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,40-59
3207,Male,Single,Yes,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,40-59
3208,Male,Single,No,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,40-59
3209,Male,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,>60
3210,Male,Group,Yes,16:30-17:30,28,Lal bahadur shastri chawk, < 1,>60
3211,Female,Group,No,16:30-17:30,28,Lal bahadur shastri chawk, < 1,>60
3212,Female,Single,No,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
3213,Female,Single,No,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
3214,Female,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
3215,Male,Single,Yes,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
3216,Male,Single,Yes,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
3217,Female,Single,No,16:30-17:30,14,Lal bahadur shastri chawk,>1.4,40-59
3218,Male,Single,Yes,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,40-59
3219,Male,Single,Yes,16:30-17:30,14,Lal bahadur shastri chawk,>1.4,40-59
3220,Male,Single,Yes,16:30-17:30,28,Lal bahadur shastri chawk, < 1,<18
3221,Male,Group,Yes,16:30-17:30,28,Lal bahadur shastri chawk, < 1,<18
3222,Male,Group,Yes,16:30-17:30,27,Lal bahadur shastri chawk, < 1,<18
3223,Male,Single,Yes,16:30-17:30,26,Lal bahadur shastri chawk, < 1,18-39
3224,Male,Single,Yes,20:30-21:30,16,Lal bahadur shastri chawk,>1.4,40-59
3225,Male,Single,Yes,20:30-21:30,15,Lal bahadur shastri chawk,>1.4,40-59
3226,Male,Single,Yes,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,40-59
3227,Male,Group,No,20:30-21:30,17,Lal bahadur shastri chawk,1.2-1.4,18-39
3228,Female,Group,No,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
3229,Male,Single,Yes,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
3230,Female,Single,No,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,18-39
3231,Male,Single,Yes,20:30-21:30,25,Lal bahadur shastri chawk, < 1,18-39
3232,Male,Group,Yes,20:30-21:30,29,Lal bahadur shastri chawk, < 1,>60
3233,Male,Group,No,20:30-21:30,29,Lal bahadur shastri chawk, < 1,>60
3234,Male,Single,No,20:30-21:30,26,Lal bahadur shastri chawk, < 1,18-39
3235,Male,Single,Yes,20:30-21:30,28,Lal bahadur shastri chawk, < 1,18-39
3236,Female,Single,No,20:30-21:30,15,Lal bahadur shastri chawk,>1.4,18-39
3237,Female,Single,No,20:30-21:30,17,Lal bahadur shastri chawk,>1.4,18-39
3238,Male,Group,No,20:30-21:30,17,Lal bahadur shastri chawk,>1.4,<18
3239,Male,Group,No,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,<18
3240,Male,Single,No,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,<18
3241,Male,Group,No,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,40-59
3242,Female,Group,Yes,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,40-59
3243,Male,Single,No,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,40-59
3244,Female,Single,Yes,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,40-59
3245,Male,Single,Yes,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,40-59
3246,Male,Group,No,20:30-21:30,17,Lal bahadur shastri chawk,1.2-1.4,<18
3247,Male,Group,No,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,<18
3248,Male,Single,Yes,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,<18
3249,Male,Single,Yes,20:30-21:30,17,Lal bahadur shastri chawk,1.2-1.4,<18
3250,Male,Single,Yes,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,18-39
3251,Female,Single,Yes,20:30-21:30,17,Lal bahadur shastri chawk,>1.4,18-39
3252,Female,Single,No,20:30-21:30,17,Lal bahadur shastri chawk,>1.4,18-39
3253,Male,Single,No,20:30-21:30,13,Lal bahadur shastri chawk,>1.4,18-39
3254,Male,Single,No,20:30-21:30,28,Lal bahadur shastri chawk, < 1,18-39
3255,Male,Single,No,20:30-21:30,27,Lal bahadur shastri chawk, < 1,18-39
3256,Male,Group,Yes,20:30-21:30,29,Lal bahadur shastri chawk, < 1,18-39
3257,Female,Group,Yes,20:30-21:30,26,Lal bahadur shastri chawk, < 1,>60
3258,Female,Single,No,20:30-21:30,27,Lal bahadur shastri chawk, < 1,>60
3259,Male,Single,Yes,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,>60
3260,Male,Single,No,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,40-59
3261,Male,Single,No,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,40-59
3262,Male,Single,No,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,40-59
3263,Male,Single,Yes,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,40-59
3264,Male,Group,No,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,
3265,Male,Group,No,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,<18
3266,Male,Single,No,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,18-39
3267,Male,Single,Yes,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
3268,Female,Single,No,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
3269,Female,Single,Yes,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
3270,Female,Single,No,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
3271,Male,Single,No,20:30-21:30,17,Lal bahadur shastri chawk,1.2-1.4,<18
3272,Male,Single,No,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,<18
3273,Male,Single,Yes,20:30-21:30,17,Lal bahadur shastri chawk,1.2-1.4,<18
3274,Female,Single,No,20:30-21:30,27,Lal bahadur shastri chawk, < 1,<18
3275,Male,Single,No,20:30-21:30,29,Lal bahadur shastri chawk, < 1,40-59
3276,Male,Single,No,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,40-59
3277,Male,Group,Yes,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,40-59
3278,Male,Group,No,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,40-59
3279,Male,Single,No,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,18-39
3280,Male,Single,Yes,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,18-39
3281,Male,Single,Yes,20:30-21:30,27,Lal bahadur shastri chawk, < 1,18-39
3282,Male,Single,Yes,20:30-21:30,29,Lal bahadur shastri chawk, < 1,18-39
3283,Female,Single,No,20:30-21:30,27,Lal bahadur shastri chawk, < 1,18-39
3284,Male,Single,No,20:30-21:30,26,Lal bahadur shastri chawk, < 1,18-39
3285,Male,Single,Yes,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
3286,Male,Single,Yes,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,>60
3287,Male,Single,Yes,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,>60
3288,Male,Group,No,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,<18
3289,Male,Group,No,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,<18
3290,Male,Group,No,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,<18
3291,Male,Single,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,<18
3292,Female,Single,No,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,18-39
3293,Female,Single,No,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,18-39
3294,Male,Single,Yes,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,18-39
3295,Male,Single,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,18-39
3296,Male,Single,Yes,20:30-21:30,17,Lal bahadur shastri chawk,>1.4,18-39
3297,Male,Single,No,20:30-21:30,16,Lal bahadur shastri chawk,>1.4,18-39
3298,Male,Single,No,20:30-21:30,17,Lal bahadur shastri chawk,>1.4,<18
3299,Male,Single,Yes,20:30-21:30,14,Lal bahadur shastri chawk,>1.4,<18
3300,Male,Single,No,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,40-59
3301,Male,Single,No,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,40-59
3302,Female,Group,No,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,40-59
3303,Male,Group,No,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,40-59
3304,Female,Single,Yes,20:30-21:30,17,Lal bahadur shastri chawk,1.2-1.4,40-59
3305,Male,Single,Yes,20:30-21:30,17,Lal bahadur shastri chawk,1.2-1.4,18-39
3306,Male,Single,Yes,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,18-39
3307,Male,Group,No,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,18-39
3308,Male,Group,Yes,20:30-21:30,25,Lal bahadur shastri chawk, < 1,18-39
3309,Male,Single,No,20:30-21:30,26,Lal bahadur shastri chawk, < 1,18-39
3310,Female,Single,Yes,20:30-21:30,29,Lal bahadur shastri chawk, < 1,18-39
3311,Male,Single,No,20:30-21:30,26,Lal bahadur shastri chawk, < 1,>60
3312,Male,Single,Yes,20:30-21:30,25,Lal bahadur shastri chawk, < 1,>60
3313,Male,Single,No,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,<18
3314,Male,Single,Yes,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,<18
3315,Male,Single,No,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,<18
3316,Male,Group,Yes,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,18-39
3317,Female,Group,No,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,18-39
3318,Female,Group,Yes,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,18-39
3319,Male,Single,No,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
3320,Male,Single,No,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,40-59
3321,Male,Single,No,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
3322,Male,Single,Yes,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
3323,Male,Single,Yes,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,40-59
3324,Male,Single,No,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,40-59
3325,Female,Group,Yes,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,40-59
3326,Male,Group,Yes,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,18-39
3327,Male,Single,No,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,18-39
3328,Male,Single,Yes,20:30-21:30,25,Lal bahadur shastri chawk, < 1,18-39
3329,Male,Single,No,20:30-21:30,28,Lal bahadur shastri chawk, < 1,18-39
3330,Female,Single,No,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,18-39
3331,Female,Single,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,18-39
3332,Male,Single,Yes,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
3333,Male,Single,Yes,20:30-21:30,17,Lal bahadur shastri chawk,1.2-1.4,<18
3334,Male,Group,No,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,<18
3335,Male,Group,No,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,<18
3336,Male,Group,Yes,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,40-59
3337,Male,Single,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,<18
3338,Male,Single,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,>60
3339,Male,Single,No,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,40-59
3340,Male,Single,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,40-59
3341,Male,Single,No,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,
3342,Male,Single,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,18-39
3343,Male,Single,No,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,18-39
3344,Female,Single,Yes,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
3345,Female,Single,No,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
3346,Male,Single,No,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
3347,Male,Single,Yes,20:30-21:30,17,Lal bahadur shastri chawk,1.2-1.4,18-39
3348,Male,Single,No,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,18-39
3349,Male,Single,No,20:30-21:30,26,Lal bahadur shastri chawk, < 1,40-59
3350,Male,Group,No,20:30-21:30,27,Lal bahadur shastri chawk, < 1,40-59
3351,Male,Group,No,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,18-39
3352,Male,Single,No,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,18-39
3353,Female,Single,No,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,18-39
3354,Male,Single,No,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
3355,Male,Single,No,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,<18
3356,Male,Single,Yes,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,<18
3357,Male,Single,Yes,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,<18
3358,Male,Single,No,20:30-21:30,17,Lal bahadur shastri chawk,1.2-1.4,18-39
3359,Female,Single,Yes,20:30-21:30,17,Lal bahadur shastri chawk,1.2-1.4,18-39
3360,Female,Single,Yes,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,18-39
3361,Male,Single,No,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,18-39
3362,Male,Single,Yes,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,>60
3363,Male,Group,Yes,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,>60
3364,Male,Group,Yes,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,40-59
3365,Male,Single,No,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,40-59
3366,Male,Single,Yes,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,40-59
3367,Male,Single,Yes,20:30-21:30,17,Lal bahadur shastri chawk,>1.4,40-59
3368,Female,Single,Yes,20:30-21:30,16,Lal bahadur shastri chawk,>1.4,40-59
3369,Female,Single,No,20:30-21:30,13,Lal bahadur shastri chawk,>1.4,<18
3370,Male,Single,No,20:30-21:30,29,Lal bahadur shastri chawk, < 1,<18
3371,Male,Group,Yes,20:30-21:30,25,Lal bahadur shastri chawk, < 1,18-39
3372,Male,Group,Yes,20:30-21:30,27,Lal bahadur shastri chawk, < 1,18-39
3373,Male,Group,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,18-39
3374,Male,Group,Yes,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,18-39
3375,Male,Single,No,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,18-39
3376,Male,Single,No,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,18-39
3377,Male,Single,Yes,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,>60
3378,Male,Single,Yes,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,>60
3379,Female,Single,No,20:30-21:30,26,Lal bahadur shastri chawk, < 1,40-59
3380,Female,Single,Yes,20:30-21:30,25,Lal bahadur shastri chawk, < 1,40-59
3381,Male,Single,No,20:30-21:30,25,Lal bahadur shastri chawk, < 1,40-59
3382,Male,Single,No,20:30-21:30,26,Lal bahadur shastri chawk, < 1,40-59
3383,Male,Group,No,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,40-59
3384,Male,Group,No,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,<18
3385,Male,Group,Yes,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,<18
3386,Male,Single,Yes,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,<18
3387,Female,Single,No,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,<18
3388,Female,Single,Yes,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,<18
3389,Male,Single,Yes,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,18-39
3390,Male,Single,Yes,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,18-39
3391,Male,Single,No,20:30-21:30,14,Lal bahadur shastri chawk,>1.4,18-39
3392,Male,Single,Yes,20:30-21:30,13,Lal bahadur shastri chawk,>1.4,18-39
3393,Male,Group,Yes,20:30-21:30,15,Lal bahadur shastri chawk,>1.4,40-59
3394,Male,Group,Yes,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,40-59
3395,Male,Single,No,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,40-59
3396,Male,Single,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,18-39
3397,Female,Single,No,20:30-21:30,15,Lal bahadur shastri chawk,>1.4,18-39
3398,Female,Single,Yes,20:30-21:30,29,Lal bahadur shastri chawk, < 1,18-39
3399,Female,Single,Yes,20:30-21:30,29,Lal bahadur shastri chawk, < 1,>60
3400,Male,Single,Yes,20:30-21:30,26,Lal bahadur shastri chawk, < 1,>60
3401,Male,Single,Yes,20:30-21:30,14,Lal bahadur shastri chawk,>1.4,<18
3402,Male,Single,No,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,<18
3403,Male,Single,Yes,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,40-59
3404,Male,Single,Yes,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,40-59
3405,Male,Group,No,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,<18
3406,Male,Group,Yes,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,40-59
3407,Male,Group,Yes,20:30-21:30,17,Lal bahadur shastri chawk,1.2-1.4,40-59
3408,Male,Single,Yes,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,40-59
3409,Male,Single,No,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,40-59
3410,Male,Single,No,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,<18
3411,Male,Single,Yes,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,<18
3412,Female,Single,Yes,20:30-21:30,14,Lal bahadur shastri chawk,>1.4,18-39
3413,Female,Single,No,20:30-21:30,15,Lal bahadur shastri chawk,>1.4,18-39
3414,Male,Single,Yes,20:30-21:30,16,Lal bahadur shastri chawk,>1.4,18-39
3415,Female,Group,Yes,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,18-39
3416,Male,Group,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,>60
3417,Male,Single,No,20:30-21:30,29,Lal bahadur shastri chawk, < 1,>60
3418,Male,Single,Yes,20:30-21:30,25,Lal bahadur shastri chawk, < 1,>60
3419,Male,Single,Yes,20:30-21:30,28,Lal bahadur shastri chawk, < 1,>60
3420,Male,Single,Yes,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,40-59
3421,Male,Single,No,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,40-59
3422,Male,Single,Yes,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,40-59
3423,Male,Single,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,40-59
3424,Male,Single,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,18-39
3425,Male,Single,No,20:30-21:30,14,Lal bahadur shastri chawk,>1.4,18-39
3426,Male,Single,No,20:30-21:30,14,Lal bahadur shastri chawk,>1.4,18-39
3427,Female,Single,Yes,20:30-21:30,14,Lal bahadur shastri chawk,>1.4,18-39
3428,Male,Single,Yes,20:30-21:30,15,Lal bahadur shastri chawk,>1.4,18-39
3429,Male,Group,Yes,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,40-59
3430,Male,Group,Yes,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,40-59
3431,Male,Single,No,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,<18
3432,Male,Single,No,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,40-59
3433,Male,Single,Yes,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,<18
3434,Female,Single,Yes,20:30-21:30,16,Lal bahadur shastri chawk,>1.4,<18
3435,Female,Single,Yes,20:30-21:30,14,Lal bahadur shastri chawk,>1.4,<18
3436,Male,Single,No,20:30-21:30,16,Lal bahadur shastri chawk,>1.4,40-59
3437,Male,Single,No,20:30-21:30,14,Lal bahadur shastri chawk,>1.4,40-59
3438,Male,Single,Yes,20:30-21:30,17,Lal bahadur shastri chawk,1.2-1.4,18-39
3439,Male,Single,Yes,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
3440,Male,Single,No,20:30-21:30,17,Lal bahadur shastri chawk,1.2-1.4,18-39
3441,Male,Single,Yes,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,18-39
3442,Male,Single,Yes,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,<18
3443,Male,Single,No,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,<18
3444,Male,Single,Yes,20:30-21:30,13,Lal bahadur shastri chawk,>1.4,>60
3445,Male,Single,No,20:30-21:30,15,Lal bahadur shastri chawk,>1.4,>60
3446,Male,Group,Yes,20:30-21:30,17,Lal bahadur shastri chawk,>1.4,>60
3447,Male,Group,Yes,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,40-59
3448,Female,Single,No,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,40-59
3449,Female,Single,Yes,20:30-21:30,28,Lal bahadur shastri chawk, < 1,40-59
3450,Male,Single,Yes,20:30-21:30,28,Lal bahadur shastri chawk, < 1,40-59
3451,Male,Single,No,20:30-21:30,26,Lal bahadur shastri chawk, < 1,40-59
3452,Female,Single,Yes,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,<18
3453,Male,Single,No,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,<18
3454,Male,Single,Yes,20:30-21:30,16,Lal bahadur shastri chawk,>1.4,<18
3455,Male,Single,Yes,20:30-21:30,15,Lal bahadur shastri chawk,>1.4,<18
3456,Male,Single,No,20:30-21:30,14,Lal bahadur shastri chawk,>1.4,18-39
3457,Male,Group,Yes,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,18-39
3458,Male,Group,No,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,18-39
3459,Male,Single,Yes,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
3460,Female,Single,Yes,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
3461,Female,Single,No,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,<18
3462,Male,Single,Yes,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,<18
3463,Male,Single,No,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,>60
3464,Male,Single,Yes,20:30-21:30,17,Lal bahadur shastri chawk,1.2-1.4,>60
3465,Male,Single,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,40-59
3466,Male,Group,No,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,40-59
3467,Male,Group,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,40-59
3468,Male,Single,Yes,20:30-21:30,15,Lal bahadur shastri chawk,>1.4,40-59
3469,Male,Single,No,20:30-21:30,15,Lal bahadur shastri chawk,>1.4,40-59
3470,Male,Single,No,20:30-21:30,16,Lal bahadur shastri chawk,>1.4,40-59
3471,Male,Single,No,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,<18
3472,Male,Single,Yes,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,<18
3473,Female,Single,Yes,20:30-21:30,28,Lal bahadur shastri chawk, < 1,<18
3474,Male,Single,No,20:30-21:30,25,Lal bahadur shastri chawk, < 1,<18
3475,Male,Group,No,20:30-21:30,29,Lal bahadur shastri chawk, < 1,>60
3476,Female,Group,No,20:30-21:30,26,Lal bahadur shastri chawk, < 1,>60
3477,Female,Group,No,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,18-39
3478,Male,Group,No,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,<18
3479,Male,Single,Yes,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,<18
3480,Male,Single,Yes,20:30-21:30,17,Lal bahadur shastri chawk,1.2-1.4,18-39
3481,Male,Single,No,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,18-39
3482,Male,Single,Yes,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
3483,Male,Group,No,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,18-39
3484,Male,Group,No,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,18-39
3485,Female,Single,No,20:30-21:30,17,Lal bahadur shastri chawk,1.2-1.4,40-59
3486,Male,Single,No,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,40-59
3487,Female,Single,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,40-59
3488,Female,Single,No,20:30-21:30,28,Lal bahadur shastri chawk, < 1,40-59
3489,Female,Single,No,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,<18
3490,Male,Group,No,20:30-21:30,13,Lal bahadur shastri chawk,>1.4,18-39
3491,Male,Group,Yes,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
3492,Female,Group,No,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,18-39
3493,Female,Group,Yes,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,>60
