Count,gender,Age<18,Age18-39,Age40-59,Age>60,"group(alone-1,group-0)",Crossing Speed < 1,Crossing Speed_1-1.2,Crossing Speed_1.2-1.4,Crossing Speed>1.4,Compliance with traffic,time of the day,time taken,Location
5838,1,1,0,0,0,0,0,0,0,1,1,12:30-1:30,9,Mahim
5839,0,1,0,0,0,0,0,0,0,1,1,12:30-1:30,9,Mahim
5840,1,0,1,0,0,1,0,0,0,1,1,12:30-1:30,7,Mahim
5841,0,0,1,0,0,1,0,0,0,1,0,12:30-1:30,8,Mahim
5842,1,0,1,0,0,1,0,0,1,0,0,12:30-1:30,11,Mahim
5843,1,0,1,0,0,1,0,0,1,0,1,12:30-1:30,10,Mahim
5844,1,0,0,1,0,0,0,0,1,0,0,12:30-1:30,11,Mahim
5845,1,0,0,1,0,0,0,0,1,0,0,12:30-1:30,10,Mahim
5846,0,0,0,1,0,1,0,1,0,0,1,12:30-1:30,13,Mahim
5847,1,0,0,1,0,1,0,1,0,0,0,12:30-1:30,14,Mahim
5848,0,0,0,1,0,0,0,1,0,0,0,12:30-1:30,14,Mahim
5849,1,0,0,0,1,0,0,1,0,0,0,12:30-1:30,14,Mahim
5850,0,0,0,0,1,0,0,1,0,0,0,12:30-1:30,12,Mahim
5851,0,0,0,0,1,0,1,0,0,0,0,12:30-1:30,17,Mahim
5852,1,0,0,1,0,0,1,0,0,0,0,12:30-1:30,18,Mahim
5853,0,0,1,0,0,0,1,0,0,0,1,12:30-1:30,18,Mahim
5854,0,1,0,0,0,0,0,1,0,0,1,12:30-1:30,14,Mahim
5855,0,1,0,0,0,0,0,1,0,0,0,12:30-1:30,13,Mahim
5856,0,0,1,0,0,1,0,1,0,0,0,12:30-1:30,13,Mahim
5857,0,0,1,0,0,1,0,0,1,0,1,12:30-1:30,11,Mahim
5858,1,0,0,1,0,1,0,0,1,0,1,12:30-1:30,10,Mahim
5859,1,0,1,0,0,1,0,0,1,0,0,12:30-1:30,11,Mahim
5860,1,0,0,1,0,1,0,0,1,0,1,12:30-1:30,10,Mahim
5861,1,0,1,0,0,1,0,0,1,0,0,12:30-1:30,10,Mahim
5862,0,0,1,0,0,1,0,0,0,1,1,12:30-1:30,9,Mahim
5863,1,0,1,0,0,1,0,0,0,1,1,12:30-1:30,8,Mahim
5864,1,0,0,1,0,1,1,0,0,0,0,12:30-1:30,16,Mahim
5865,1,0,0,1,0,0,0,1,0,0,0,12:30-1:30,13,Mahim
5866,1,0,0,0,1,0,0,1,0,0,0,12:30-1:30,13,Mahim
5867,1,0,0,0,0,0,0,0,1,0,1,12:30-1:30,10,Mahim
5868,1,0,0,0,1,0,0,0,1,0,1,12:30-1:30,11,Mahim
5869,0,0,1,0,0,0,0,0,0,1,1,12:30-1:30,9,Mahim
5870,1,0,0,1,0,1,0,0,1,0,0,12:30-1:30,10,Mahim
5871,0,0,0,1,0,1,0,0,1,0,1,12:30-1:30,11,Mahim
5872,1,1,0,0,0,1,0,1,0,0,1,12:30-1:30,14,Mahim
5873,0,1,0,0,0,1,0,0,1,0,0,12:30-1:30,10,Mahim
5874,1,0,1,0,0,1,0,0,1,0,1,12:30-1:30,11,Mahim
5875,1,0,1,0,0,1,0,1,0,0,1,12:30-1:30,13,Mahim
5876,0,0,0,1,0,1,0,1,0,0,1,12:30-1:30,13,Mahim
5877,1,0,0,1,0,1,1,0,0,0,1,12:30-1:30,17,Mahim
5878,1,1,0,0,0,0,1,0,0,0,0,12:30-1:30,17,Mahim
5879,0,1,0,0,0,0,0,1,0,0,0,12:30-1:30,13,Mahim
5880,0,0,1,0,0,0,0,1,0,0,0,12:30-1:30,13,Mahim
5881,1,0,1,0,0,1,0,0,1,0,1,12:30-1:30,10,Mahim
5882,1,0,1,0,0,1,0,0,1,0,1,12:30-1:30,10,Mahim
5883,1,0,1,0,0,1,0,0,0,1,1,12:30-1:30,8,Mahim
5884,1,0,0,1,0,1,0,0,1,0,0,12:30-1:30,11,Mahim
5885,1,0,0,1,0,1,0,0,1,0,1,12:30-1:30,10,Mahim
5886,1,0,0,1,0,1,0,1,0,0,1,12:30-1:30,14,Mahim
5887,0,0,0,1,0,1,0,1,0,0,0,12:30-1:30,14,Mahim
5888,0,0,0,1,0,1,0,1,0,0,0,12:30-1:30,13,Mahim
5889,1,0,0,0,1,1,0,0,1,0,1,12:30-1:30,10,Mahim
5890,1,0,0,0,1,0,0,0,1,0,1,12:30-1:30,11,Mahim
5891,1,0,0,0,1,0,0,0,0,1,1,12:30-1:30,9,Mahim
5892,0,0,0,1,0,0,0,0,0,1,0,12:30-1:30,8,Mahim
5893,1,0,1,0,0,1,0,0,1,0,1,12:30-1:30,11,Mahim
5894,1,1,0,0,0,1,0,0,1,0,0,12:30-1:30,10,Mahim
5895,1,1,0,0,0,1,0,0,1,0,0,12:30-1:30,10,Mahim
5896,1,0,1,0,0,1,0,0,1,0,0,12:30-1:30,11,Mahim
5897,1,0,0,1,0,1,0,0,1,0,1,12:30-1:30,10,Mahim
5898,1,0,0,1,0,1,0,0,1,0,1,12:30-1:30,10,Mahim
5899,0,0,0,1,0,1,0,1,0,0,0,12:30-1:30,13,Mahim
5900,0,0,1,0,0,1,0,1,0,0,0,12:30-1:30,13,Mahim
5901,0,0,1,0,0,0,0,1,0,0,0,12:30-1:30,14,Mahim
5902,1,0,1,0,0,0,0,1,0,0,1,12:30-1:30,13,Mahim
5903,1,0,0,0,1,0,0,1,0,0,1,12:30-1:30,13,Mahim
5904,1,0,0,0,1,0,0,1,0,0,0,12:30-1:30,13,Mahim
5905,0,0,0,1,0,1,0,1,0,0,1,12:30-1:30,12,Mahim
5906,1,0,1,0,0,1,0,1,0,0,1,12:30-1:30,13,Mahim
5907,1,0,1,0,0,1,1,0,0,0,1,12:30-1:30,15,Mahim
5908,1,0,0,1,0,1,1,0,0,0,1,12:30-1:30,15,Mahim
5909,1,0,0,1,0,1,0,1,0,0,0,12:30-1:30,14,Mahim
5910,1,0,0,1,0,1,0,1,0,0,0,12:30-1:30,14,Mahim
5911,1,0,0,1,0,1,0,1,0,0,0,12:30-1:30,14,Mahim
5912,0,0,0,0,1,1,0,0,1,0,0,12:30-1:30,11,Mahim
5913,0,0,0,0,1,0,0,1,0,0,0,12:30-1:30,14,Mahim
5914,1,1,0,0,0,0,0,1,0,0,0,12:30-1:30,13,Mahim
5915,0,1,0,0,0,0,0,1,0,0,0,12:30-1:30,12,Mahim
5916,1,1,0,0,0,0,0,0,0,1,0,12:30-1:30,8,Mahim
5917,1,0,1,0,0,0,0,0,0,1,1,12:30-1:30,7,Mahim
5918,1,0,1,0,0,1,0,0,1,0,0,12:30-1:30,10,Mahim
5919,1,0,1,0,0,1,1,0,0,0,1,12:30-1:30,15,Mahim
5920,0,0,1,0,0,0,0,1,0,0,1,12:30-1:30,12,Mahim
5921,1,0,0,1,0,0,1,0,0,0,1,12:30-1:30,15,Mahim
5922,1,0,0,1,0,0,0,1,0,0,0,12:30-1:30,13,Mahim
5923,0,0,0,0,1,0,0,1,0,0,0,12:30-1:30,13,Mahim
5924,1,0,0,0,1,0,0,1,0,0,1,12:30-1:30,14,Mahim
5925,1,0,0,1,0,1,0,1,0,0,1,12:30-1:30,12,Mahim
5926,0,0,0,1,0,1,0,0,1,0,1,12:30-1:30,10,Mahim
5927,1,0,1,0,0,1,0,1,0,0,1,12:30-1:30,12,Mahim
5928,1,1,0,0,0,1,0,0,1,0,1,12:30-1:30,10,Mahim
5929,1,1,0,0,0,1,0,0,1,0,1,12:30-1:30,10,Mahim
5930,0,0,1,0,0,1,0,0,1,0,0,12:30-1:30,10,Mahim
5931,1,0,1,0,0,1,0,0,1,0,0,12:30-1:30,10,Mahim
5932,1,0,1,0,0,0,0,0,1,0,1,12:30-1:30,10,Mahim
5933,1,0,0,1,0,0,0,0,1,0,1,12:30-1:30,10,Mahim
5934,1,0,0,1,0,0,0,1,0,0,0,12:30-1:30,14,Mahim
5935,1,0,0,0,1,0,0,1,0,0,0,12:30-1:30,14,Mahim
5936,1,0,0,0,1,0,0,1,0,0,0,12:30-1:30,12,Mahim
5937,0,0,0,1,0,0,0,1,0,0,0,12:30-1:30,12,Mahim
5938,0,0,0,1,0,0,1,0,0,0,1,12:30-1:30,18,Mahim
5939,1,0,1,0,0,1,0,1,0,0,0,12:30-1:30,13,Mahim
5940,1,0,1,0,0,1,1,0,0,0,1,12:30-1:30,18,Mahim
5941,1,1,0,0,0,1,1,0,0,0,0,12:30-1:30,16,Mahim
5942,1,1,0,0,0,1,0,1,0,0,1,12:30-1:30,13,Mahim
5943,0,0,1,0,0,1,1,0,0,0,1,12:30-1:30,16,Mahim
5944,1,0,1,0,0,1,0,0,0,1,1,12:30-1:30,9,Mahim
5945,0,0,1,0,0,1,0,0,0,1,0,12:30-1:30,7,Mahim
5946,1,0,1,0,0,1,0,0,0,1,1,12:30-1:30,7,Mahim
5947,1,0,0,1,0,1,0,0,0,1,1,12:30-1:30,9,Mahim
5948,1,0,0,1,0,1,0,0,1,0,1,12:30-1:30,10,Mahim
5949,1,0,0,1,0,1,0,1,0,0,1,12:30-1:30,14,Mahim
5950,0,0,0,1,0,1,1,0,0,0,1,12:30-1:30,18,Mahim
5951,1,0,0,0,1,1,1,0,0,0,1,12:30-1:30,17,Mahim
5952,1,0,0,0,1,1,0,1,0,0,0,12:30-1:30,13,Mahim
5953,1,0,0,1,0,1,0,1,0,0,1,12:30-1:30,13,Mahim
5954,1,0,0,1,0,0,0,1,0,0,0,12:30-1:30,12,Mahim
5955,0,0,0,1,0,0,0,1,0,0,0,12:30-1:30,13,Mahim
5956,0,0,1,0,0,0,0,1,0,0,1,12:30-1:30,14,Mahim
5957,0,0,1,0,0,0,0,0,1,0,0,12:30-1:30,10,Mahim
5958,1,1,0,0,0,0,0,0,1,0,1,12:30-1:30,10,Mahim
5959,0,1,0,0,0,1,0,0,1,0,0,12:30-1:30,11,Mahim
5960,1,1,0,0,0,1,0,0,1,0,1,12:30-1:30,10,Mahim
5961,0,0,1,0,0,1,0,0,0,1,0,12:30-1:30,8,Mahim
5962,1,0,1,0,0,1,0,0,0,1,1,12:30-1:30,9,Mahim
5963,0,0,1,0,0,0,0,0,1,0,0,12:30-1:30,10,Mahim
5964,1,0,0,1,0,0,0,0,1,0,0,12:30-1:30,10,Mahim
5965,0,0,0,1,0,0,0,0,1,0,1,12:30-1:30,10,Mahim
5966,1,0,0,1,0,0,0,1,0,0,1,12:30-1:30,12,Mahim
5967,1,0,0,0,1,1,0,0,1,0,1,12:30-1:30,11,Mahim
5968,0,0,0,0,1,1,0,0,1,0,1,12:30-1:30,10,Mahim
5969,0,0,0,1,0,1,0,1,0,0,0,12:30-1:30,13,Mahim
5970,0,0,0,1,0,1,0,1,0,0,1,12:30-1:30,13,Mahim
5971,1,0,0,1,0,1,1,0,0,0,1,12:30-1:30,16,Mahim
5972,1,0,1,0,0,1,1,0,0,0,1,12:30-1:30,15,Mahim
5973,0,0,1,0,0,1,0,0,0,1,1,12:30-1:30,9,Mahim
5974,1,0,1,0,0,1,0,1,0,0,1,12:30-1:30,14,Mahim
5975,1,1,0,0,0,1,0,1,0,0,1,12:30-1:30,14,Mahim
5976,1,1,0,0,0,1,0,0,1,0,1,12:30-1:30,10,Mahim
5977,0,0,1,0,0,1,0,0,1,0,1,12:30-1:30,10,Mahim
5978,1,1,0,0,0,1,0,0,1,0,1,12:30-1:30,10,Mahim
5979,1,0,1,0,0,1,0,1,0,0,1,12:30-1:30,12,Mahim
5980,1,0,0,1,0,0,0,1,0,0,0,12:30-1:30,14,Mahim
5981,1,0,1,0,0,0,0,1,0,0,0,12:30-1:30,13,Mahim
5982,0,0,1,0,0,0,0,1,0,0,0,12:30-1:30,13,Mahim
5983,1,0,0,1,0,0,1,0,0,0,0,12:30-1:30,15,Mahim
5984,1,0,0,1,0,0,0,1,0,0,1,12:30-1:30,13,Mahim
5985,1,0,0,0,1,1,0,0,1,0,1,12:30-1:30,10,Mahim
5986,1,0,0,0,1,1,0,0,1,0,0,12:30-1:30,11,Mahim
5987,1,0,0,0,1,1,0,0,1,0,0,12:30-1:30,10,Mahim
5988,1,0,0,1,0,1,0,1,0,0,0,12:30-1:30,12,Mahim
5989,0,1,0,0,0,1,0,1,0,0,1,12:30-1:30,12,Mahim
5990,1,1,0,0,0,1,0,1,0,0,1,12:30-1:30,13,Mahim
5991,1,0,1,0,0,1,0,1,0,0,1,12:30-1:30,14,Mahim
5992,1,0,1,0,0,1,1,0,0,0,0,12:30-1:30,16,Mahim
5993,1,0,0,1,0,1,1,0,0,0,1,12:30-1:30,17,Mahim
5994,0,0,0,1,0,1,1,0,0,0,1,12:30-1:30,17,Mahim
5995,1,0,0,0,1,1,0,0,0,1,0,12:30-1:30,7,Mahim
5996,1,0,0,0,1,1,0,0,0,1,0,12:30-1:30,9,Mahim
5997,0,0,0,0,1,1,0,0,0,1,1,12:30-1:30,9,Mahim
5998,1,0,0,1,0,0,0,0,1,0,0,12:30-1:30,11,Mahim
5999,1,0,0,1,0,0,0,1,0,0,0,12:30-1:30,12,Mahim
6000,1,0,0,1,0,0,0,0,0,1,0,12:30-1:30,9,Mahim
6001,1,0,1,0,0,0,1,0,0,0,1,12:30-1:30,15,Mahim
6002,1,1,0,0,0,1,1,0,0,0,1,12:30-1:30,16,Mahim
6003,1,1,0,0,0,1,1,0,0,0,0,12:30-1:30,17,Mahim
6004,1,0,1,0,0,1,0,1,0,0,0,12:30-1:30,12,Mahim
6005,1,0,1,0,0,1,0,0,1,0,1,12:30-1:30,10,Mahim
6006,1,0,0,1,0,1,0,0,1,0,0,12:30-1:30,10,Mahim
6007,1,0,0,0,1,1,0,0,1,0,1,12:30-1:30,11,Mahim
6008,0,0,0,1,0,1,0,0,1,0,1,12:30-1:30,11,Mahim
6009,1,0,0,1,0,1,0,1,0,0,1,12:30-1:30,12,Mahim
6010,1,0,0,1,0,1,0,1,0,0,1,12:30-1:30,13,Mahim
6011,1,0,0,1,0,1,0,1,0,0,1,12:30-1:30,13,Mahim
6012,1,0,1,0,0,1,0,1,0,0,1,12:30-1:30,12,Mahim
6013,1,0,1,0,0,0,0,0,0,1,1,12:30-1:30,9,Mahim
6014,0,0,1,0,0,0,0,0,0,1,0,12:30-1:30,9,Mahim
6015,1,0,1,0,0,0,0,0,0,1,0,12:30-1:30,8,Mahim
6016,1,1,0,0,0,0,1,0,0,0,1,12:30-1:30,18,Mahim
6017,1,1,0,0,0,0,1,0,0,0,0,12:30-1:30,17,Mahim
6018,1,0,1,0,0,0,1,0,0,0,1,12:30-1:30,15,Mahim
6019,0,0,1,0,0,1,0,1,0,0,1,12:30-1:30,14,Mahim
6020,1,0,1,0,0,1,0,1,0,0,0,12:30-1:30,13,Mahim
6021,1,0,1,0,0,1,0,1,0,0,1,12:30-1:30,14,Mahim
6022,1,0,1,0,0,0,0,1,0,0,0,12:30-1:30,13,Mahim
6023,1,0,1,0,0,0,0,0,1,0,0,12:30-1:30,11,Mahim
6024,1,0,1,0,0,0,0,1,0,0,0,12:30-1:30,14,Mahim
6025,0,0,1,0,0,0,0,0,1,0,1,12:30-1:30,11,Mahim
6026,1,0,0,1,0,1,0,0,1,0,1,12:30-1:30,10,Mahim
6027,1,0,0,1,0,1,0,0,1,0,0,12:30-1:30,10,Mahim
6028,1,0,0,1,0,1,0,1,0,0,0,12:30-1:30,12,Mahim
6029,1,0,0,1,0,1,0,1,0,0,0,12:30-1:30,14,Mahim
6030,0,0,0,1,0,1,0,1,0,0,1,12:30-1:30,12,Mahim
6031,1,0,0,1,0,1,0,0,1,0,0,12:30-1:30,10,Mahim
6032,0,0,0,1,0,1,0,1,0,0,1,4:30-5:30,12,Mahim
6033,1,0,0,1,0,1,1,0,0,0,1,4:30-5:30,18,Mahim
6034,0,0,0,1,0,1,1,0,0,0,0,4:30-5:30,17,Mahim
6035,1,0,0,0,1,1,1,0,0,0,1,4:30-5:30,18,Mahim
6036,0,0,0,0,1,1,1,0,0,0,1,4:30-5:30,15,Mahim
6037,0,0,0,0,1,1,0,1,0,0,0,4:30-5:30,13,Mahim
6038,0,0,0,1,0,1,0,1,0,0,1,4:30-5:30,13,Mahim
6039,0,0,0,1,0,1,0,1,0,0,1,4:30-5:30,13,Mahim
6040,0,0,1,0,0,0,1,0,0,0,1,4:30-5:30,18,Mahim
6041,1,0,1,0,0,0,1,0,0,0,1,4:30-5:30,16,Mahim
6042,0,0,1,0,0,1,1,0,0,0,1,4:30-5:30,15,Mahim
6043,1,0,1,0,0,0,1,0,0,0,1,4:30-5:30,18,Mahim
6044,1,0,1,0,0,0,1,0,0,0,0,4:30-5:30,16,Mahim
6045,1,0,1,0,0,1,0,1,0,0,0,4:30-5:30,12,Mahim
6046,0,0,0,1,0,1,0,1,0,0,0,4:30-5:30,14,Mahim
6047,1,0,0,1,0,1,1,0,0,0,1,4:30-5:30,15,Mahim
6048,0,0,0,1,0,1,0,1,0,0,1,4:30-5:30,14,Mahim
6049,1,0,0,1,0,1,0,1,0,0,1,4:30-5:30,12,Mahim
6050,1,0,0,0,1,1,0,1,0,0,0,4:30-5:30,14,Mahim
6051,0,0,0,0,1,0,1,0,0,0,0,4:30-5:30,17,Mahim
6052,1,0,0,0,1,0,0,1,0,0,0,4:30-5:30,14,Mahim
6053,1,0,0,0,1,1,0,1,0,0,1,4:30-5:30,12,Mahim
6054,1,0,0,0,1,1,0,1,0,0,1,4:30-5:30,14,Mahim
6055,1,0,1,0,0,1,0,1,0,0,0,4:30-5:30,13,Mahim
6056,1,0,1,0,0,0,0,1,0,0,0,4:30-5:30,13,Mahim
6057,0,0,1,0,0,0,0,1,0,0,0,4:30-5:30,13,Mahim
6058,0,0,1,0,0,1,0,0,1,0,1,4:30-5:30,11,Mahim
6059,0,0,1,0,0,1,0,0,1,0,1,4:30-5:30,10,Mahim
6060,0,1,0,0,0,1,0,0,1,0,1,4:30-5:30,11,Mahim
6061,1,1,0,0,0,1,0,0,1,0,1,4:30-5:30,10,Mahim
6062,1,1,0,0,0,1,0,1,0,0,0,4:30-5:30,12,Mahim
6063,1,1,0,0,0,1,0,1,0,0,1,4:30-5:30,12,Mahim
6064,1,0,1,0,0,1,0,1,0,0,1,4:30-5:30,12,Mahim
6065,0,0,1,0,0,0,0,1,0,0,0,4:30-5:30,13,Mahim
6066,0,0,1,0,0,0,0,1,0,0,0,4:30-5:30,13,Mahim
6067,0,0,1,0,0,1,1,0,0,0,0,4:30-5:30,17,Mahim
6068,1,0,0,1,0,1,1,0,0,0,1,4:30-5:30,18,Mahim
6069,1,0,0,1,0,1,1,0,0,0,1,4:30-5:30,17,Mahim
6070,1,0,0,1,0,1,1,0,0,0,1,4:30-5:30,17,Mahim
6071,0,0,0,1,0,1,0,0,1,0,0,4:30-5:30,10,Mahim
6072,1,0,0,1,0,1,0,0,1,0,1,4:30-5:30,11,Mahim
6073,1,0,1,0,0,1,0,0,1,0,1,4:30-5:30,11,Mahim
6074,1,0,1,0,0,1,0,0,0,1,0,4:30-5:30,9,Mahim
6075,0,0,1,0,0,0,0,0,0,1,0,4:30-5:30,9,Mahim
6076,1,0,1,0,0,0,0,0,0,1,0,4:30-5:30,9,Mahim
6077,1,0,1,0,0,1,0,1,0,0,0,4:30-5:30,13,Mahim
6078,0,0,0,1,0,1,0,1,0,0,1,4:30-5:30,14,Mahim
6079,0,0,0,1,0,1,0,1,0,0,0,4:30-5:30,12,Mahim
6080,0,0,0,1,0,1,0,1,0,0,0,4:30-5:30,12,Mahim
6081,0,0,0,1,0,1,0,1,0,0,0,4:30-5:30,13,Mahim
6082,0,0,0,1,0,1,0,1,0,0,1,4:30-5:30,12,Mahim
6083,0,0,0,1,0,1,0,0,1,0,1,4:30-5:30,10,Mahim
6084,0,1,0,0,0,1,0,0,1,0,1,4:30-5:30,11,Mahim
6085,1,1,0,0,0,1,0,0,1,0,0,4:30-5:30,11,Mahim
6086,1,1,0,0,0,0,0,0,1,0,0,4:30-5:30,10,Mahim
6087,0,0,0,0,1,0,0,0,1,0,0,4:30-5:30,10,Mahim
6088,1,0,0,0,1,1,0,1,0,0,1,4:30-5:30,13,Mahim
6089,1,0,0,0,1,1,0,1,0,0,1,4:30-5:30,13,Mahim
6090,1,0,1,0,0,1,0,1,0,0,0,4:30-5:30,13,Mahim
6091,1,0,1,0,0,1,0,1,0,0,1,4:30-5:30,14,Mahim
6092,1,0,1,0,0,1,1,0,0,0,0,4:30-5:30,18,Mahim
6093,1,0,1,0,0,1,1,0,0,0,1,4:30-5:30,18,Mahim
6094,1,0,1,0,0,1,1,0,0,0,0,4:30-5:30,17,Mahim
6095,1,0,1,0,0,0,1,0,0,0,0,4:30-5:30,15,Mahim
6096,1,0,0,1,0,0,0,1,0,0,1,4:30-5:30,13,Mahim
6097,0,0,0,1,0,1,0,1,0,0,0,4:30-5:30,12,Mahim
6098,1,0,0,1,0,1,0,1,0,0,1,4:30-5:30,12,Mahim
6099,1,0,0,1,0,1,0,1,0,0,0,4:30-5:30,14,Mahim
6100,1,1,0,0,0,1,0,1,0,0,1,4:30-5:30,14,Mahim
6101,1,1,0,0,0,1,0,0,1,0,0,4:30-5:30,10,Mahim
6102,1,1,0,0,0,1,0,0,1,0,1,4:30-5:30,10,Mahim
6103,1,1,0,0,0,1,0,0,1,0,0,4:30-5:30,10,Mahim
6104,0,0,1,0,0,1,0,0,1,0,1,4:30-5:30,10,Mahim
6105,1,0,1,0,0,1,0,0,1,0,0,4:30-5:30,11,Mahim
6106,0,0,1,0,0,0,0,0,0,1,1,4:30-5:30,9,Mahim
6107,0,0,1,0,0,0,0,0,0,1,1,4:30-5:30,8,Mahim
6108,0,1,0,0,0,1,0,0,0,1,0,4:30-5:30,9,Mahim
6109,0,1,0,0,0,1,0,1,0,0,1,4:30-5:30,13,Mahim
6110,1,1,0,0,0,0,0,1,0,0,0,4:30-5:30,13,Mahim
6111,1,1,0,0,0,0,0,1,0,0,1,4:30-5:30,13,Mahim
6112,1,1,0,0,0,1,0,1,0,0,1,4:30-5:30,12,Mahim
6113,1,0,0,1,0,1,0,1,0,0,0,4:30-5:30,14,Mahim
6114,1,0,0,1,0,1,0,0,1,0,1,4:30-5:30,10,Mahim
6115,1,0,0,1,0,1,0,0,1,0,1,4:30-5:30,10,Mahim
6116,1,0,0,1,0,1,0,0,1,0,1,4:30-5:30,10,Mahim
6117,1,0,0,1,0,1,1,0,0,0,0,4:30-5:30,16,Mahim
6118,1,0,0,0,1,0,1,0,0,0,1,4:30-5:30,17,Mahim
6119,1,0,0,0,1,0,1,0,0,0,1,4:30-5:30,15,Mahim
6120,1,0,0,0,1,0,0,1,0,0,0,4:30-5:30,14,Mahim
6121,1,0,0,0,1,0,0,1,0,0,0,4:30-5:30,13,Mahim
6122,1,1,0,0,0,1,0,1,0,0,0,4:30-5:30,13,Mahim
6123,1,1,0,0,0,0,0,1,0,0,1,4:30-5:30,12,Mahim
6124,1,1,0,0,0,0,0,0,1,0,0,4:30-5:30,10,Mahim
6125,0,1,0,0,0,1,0,0,1,0,0,4:30-5:30,10,Mahim
6126,0,0,1,0,0,1,0,0,1,0,1,4:30-5:30,11,Mahim
6127,1,0,1,0,0,1,0,0,1,0,1,4:30-5:30,11,Mahim
6128,1,0,1,0,0,1,0,0,0,1,0,4:30-5:30,7,Mahim
6129,0,0,1,0,0,1,0,0,0,1,1,4:30-5:30,7,Mahim
6130,1,0,1,0,0,0,0,0,0,1,0,4:30-5:30,9,Mahim
6131,0,0,0,1,0,0,0,1,0,0,0,4:30-5:30,13,Mahim
6132,0,0,0,1,0,1,1,0,0,0,1,4:30-5:30,16,Mahim
6133,0,0,0,1,0,0,1,0,0,0,0,4:30-5:30,16,Mahim
6134,0,0,0,1,0,0,0,0,1,0,1,4:30-5:30,11,Mahim
6135,0,0,0,0,1,1,0,0,1,0,1,4:30-5:30,11,Mahim
6136,1,0,0,0,1,1,0,0,1,0,0,4:30-5:30,11,Mahim
6137,1,0,0,0,1,1,0,0,0,1,1,4:30-5:30,7,Mahim
6138,1,0,0,1,0,1,0,0,0,1,0,4:30-5:30,9,Mahim
6139,0,0,0,1,0,1,0,0,0,1,0,4:30-5:30,8,Mahim
6140,1,0,1,0,0,1,0,1,0,0,1,4:30-5:30,13,Mahim
6141,1,0,1,0,0,1,0,1,0,0,0,4:30-5:30,14,Mahim
6142,1,0,1,0,0,1,0,1,0,0,1,4:30-5:30,14,Mahim
6143,0,0,1,0,0,0,0,1,0,0,0,4:30-5:30,12,Mahim
6144,1,0,1,0,0,0,0,1,0,0,0,4:30-5:30,13,Mahim
6145,1,0,1,0,0,1,1,0,0,0,1,4:30-5:30,18,Mahim
6146,1,0,0,1,0,0,1,0,0,0,0,4:30-5:30,17,Mahim
6147,1,0,0,1,0,0,1,0,0,0,1,4:30-5:30,17,Mahim
6148,1,0,0,1,0,1,1,0,0,0,0,4:30-5:30,16,Mahim
6149,1,0,0,1,0,1,0,1,0,0,0,4:30-5:30,13,Mahim
6150,1,0,0,0,1,1,0,1,0,0,0,4:30-5:30,13,Mahim
6151,1,0,0,0,1,1,0,1,0,0,1,4:30-5:30,13,Mahim
6152,1,0,0,0,1,1,1,0,0,0,1,4:30-5:30,16,Mahim
6153,1,0,0,0,1,1,1,0,0,0,0,4:30-5:30,16,Mahim
6154,0,0,0,0,1,0,1,0,0,0,1,4:30-5:30,17,Mahim
6155,1,0,1,0,0,0,1,0,0,0,0,4:30-5:30,18,Mahim
6156,0,0,1,0,0,1,1,0,0,0,0,4:30-5:30,17,Mahim
6157,1,0,1,0,0,0,0,1,0,0,1,4:30-5:30,12,Mahim
6158,1,0,1,0,0,0,0,1,0,0,0,4:30-5:30,12,Mahim
6159,0,0,1,0,0,1,1,0,0,0,1,4:30-5:30,16,Mahim
6160,1,1,0,0,0,1,0,1,0,0,0,4:30-5:30,14,Mahim
6161,0,1,0,0,0,1,0,1,0,0,0,4:30-5:30,14,Mahim
6162,1,1,0,0,0,1,0,1,0,0,1,4:30-5:30,13,Mahim
6163,1,1,0,0,0,1,0,0,0,1,1,4:30-5:30,7,Mahim
6164,1,0,1,0,0,1,0,1,0,0,0,4:30-5:30,12,Mahim
6165,1,0,1,0,0,0,0,1,0,0,0,4:30-5:30,14,Mahim
6166,0,0,1,0,0,0,0,1,0,0,0,4:30-5:30,14,Mahim
6167,1,0,1,0,0,1,0,1,0,0,0,4:30-5:30,12,Mahim
6168,1,0,0,1,0,1,0,1,0,0,1,4:30-5:30,14,Mahim
6169,0,0,0,1,0,0,0,1,0,0,1,4:30-5:30,12,Mahim
6170,0,0,0,1,0,0,0,0,1,0,1,4:30-5:30,10,Mahim
6171,0,0,0,1,0,1,0,0,1,0,0,4:30-5:30,11,Mahim
6172,1,0,0,1,0,1,0,0,1,0,1,4:30-5:30,10,Mahim
6173,1,0,1,0,0,1,0,0,1,0,1,4:30-5:30,10,Mahim
6174,0,0,1,0,0,1,0,1,0,0,1,4:30-5:30,13,Mahim
6175,1,0,1,0,0,1,0,1,0,0,1,4:30-5:30,13,Mahim
6176,1,0,1,0,0,1,0,1,0,0,1,4:30-5:30,14,Mahim
6177,1,0,1,0,0,0,0,1,0,0,0,4:30-5:30,14,Mahim
6178,1,0,0,1,0,0,0,1,0,0,0,4:30-5:30,13,Mahim
6179,1,0,0,1,0,0,1,0,0,0,0,4:30-5:30,17,Mahim
6180,1,0,0,1,0,0,1,0,0,0,1,4:30-5:30,16,Mahim
6181,1,0,0,1,0,1,1,0,0,0,1,4:30-5:30,17,Mahim
6182,1,0,1,0,0,1,1,0,0,0,1,4:30-5:30,16,Mahim
6183,0,0,1,0,0,1,0,0,1,0,0,4:30-5:30,11,Mahim
6184,1,0,1,0,0,1,0,0,1,0,1,4:30-5:30,11,Mahim
